Name,Description,CostPrice,TaxRate,CostIncTax,SalePriceIncTax,IsVariablePrice,MarginPerc,TaxExemptEligible,RRPrice,Barcode,Category,Brand,Supplier,OrderCode,ArticleCode,Size,Colour,ProductType,TareWeight,ProductId,AgeRestriction
M&MS MILK CHOCOLATE 49G,M&MS MILK CHOCOLATE 49G,0.00000,GST,0.00000,2.50000,False,1.000000,False,0,93682664,CONFECTIONERY,M&MS,JB Metro,,,,,Standard,,1765322,
M&MS MILK PEANUT 46G,M&MS MILK PEANUT 46G,0.00000,GST,0.00000,2.49000,False,1.000000,False,0,93682671,CONFECTIONERY,M&MS,JB Metro,,,,,Standard,,1765323,
MAGGI VEG ATTA,MAGGI VEG ATTA,0.00000,GST,0.00000,5.99000,False,1.000000,False,0,8901058866711,Grocery,MAGGI,JB Metro,,,,,Standard,,1765324,
MAGNUM CHOCOLATE CAKE BATTER,MAGNUM CHOCOLATE CAKE BATTER,0.00000,GST,0.00000,4.70000,False,1.000000,False,0,9300830057481,CONFECTIONERY,MAGNU,JB Metro,,,,,Standard,,1765325,
MAHESHWARI GULKAND,MAHESHWARI GULKAND,0.00000,GST,0.00000,2.75000,False,1.000000,False,0,8904188607803,CONFECTIONERY,MAHES,JB Metro,,,,,Standard,,1765326,
MALTESERS,MALTESERS,0.00000,GST,0.00000,2.00000,False,1.000000,False,0,9300682054751,CONFECTIONERY,MALTE,JB Metro,,,,,Standard,,1765327,
MARS BAR 53G,MARS BAR 53G,1.00000,GST FREE,1.00000,1.99000,False,0.497490,False,0,93682459,CONFECTIONERY,MARS,JB Metro,,,,,Standard,,1765328,
MEGA PEANUT CRUNCHY,MEGA PEANUT CRUNCHY,0.00000,GST,0.00000,5.99000,False,1.000000,False,0,9352042000151,CONFECTIONERY,MEGA,JB Metro,,,,,Standard,,1765329,
MENTOS,MENTOS,0.00000,GST,0.00000,2.00000,False,1.000000,False,0,73390000165,CONFECTIONERY,MENTO,JB Metro,,,,,Standard,,1765330,
MENTOS GUM 30G,MENTOS GUM 30G,0.00000,GST,0.00000,2.49000,False,1.000000,False,0,80879398,CONFECTIONERY,MENTO,JB Metro,,,,,Standard,,1765331,
MENTOS GUM 30GM,MENTOS GUM 30GM,0.00000,GST,0.00000,2.49000,False,1.000000,False,0,80879336,CONFECTIONERY,MENTO,JB Metro,,,,,Standard,,1765332,
MENTOS P/MINT ROLLS 37.5,MENTOS P/MINT ROLLS 37.5,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,73390000110,CONFECTIONERY,MENTO,JB Metro,,,,,Standard,,1765333,
MILKY BAR COOKIE BITE,MILKY BAR COOKIE BITE,3.38000,GST,3.71800,4.49000,False,0.171940,False,0,9300605131415,CONFECTIONERY,MILKY,JB Metro,,,,,Standard,,1765334,
MILKY BAR WHIRL,MILKY BAR WHIRL,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,9300605130838,CONFECTIONERY,MILKY,JB Metro,,,,,Standard,,1765335,
MILKY WAY 53G,MILKY WAY 53G,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,9300682046480,CONFECTIONERY,MILKY,JB Metro,,,,,Standard,,1765336,
MUSASHI HIGH PROTEIN MILK CHOC,MUSASHI HIGH PROTEIN MILK CHOC,0.00000,GST,0.00000,5.00000,False,1.000000,False,0,9314549903953,CONFECTIONERY,MUSAS,JB Metro,,,,,Standard,,1765337,
NATURAL CRACKER SEA SALT & VIN,NATURAL CRACKER SEA SALT & VINEGAR,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,9310988017190,CONFECTIONERY,NATUR,JB Metro,,,,,Standard,,1765338,
NESTLE K/KAT 4 FINGER 45G,NESTLE K/KAT 4 FINGER 45G,1.45000,GST FREE,1.45000,2.99000,False,0.515050,False,0,93600057,CONFECTIONERY,NESTL,JB Metro,,,,,Standard,,1765339,
NESTLE KIT KAT KINGSIZE 65G,NESTLE KIT KAT KINGSIZE 65G,0.00000,GST,0.00000,2.99000,False,1.000000,False,0,9300605247970,CONFECTIONERY,NESTL,JB Metro,,,,,Standard,,1765340,
NESTLE MILKY BAR 50G,NESTLE MILKY BAR 50G,0.00000,GST,0.00000,2.00000,False,1.000000,False,0,9300605228764,CONFECTIONERY,NESTL,JB Metro,,,,,Standard,,1765341,
NESTLE SMARTIES 50G,NESTLE SMARTIES 50G,1.32000,GST,1.45200,2.25000,False,0.354670,False,0,9300600005322,CONFECTIONERY,NESTL,JB Metro,,,,,Standard,,1765342,
OLD GOLD ORIGINAL 180G,OLD GOLD ORIGINAL 180G,0.00000,GST,0.00000,5.00000,False,1.000000,False,0,9300617065975,CONFECTIONERY,OLD G,JB Metro,,,,,Standard,,1765343,
OREO CADBURY COATED,OREO CADBURY COATED,0.00000,GST,0.00000,5.50000,False,1.000000,False,0,9300650027176,CONFECTIONERY,OREO,JB Metro,,,,,Standard,,1765344,
OREO ORIGINAL,OREO ORIGINAL,1.36000,GST,1.49600,3.50000,False,0.572570,False,0,9300650450363,CONFECTIONERY,OREO,JB Metro,,,,,Standard,,1765345,
PADDLE POP ICY BLAST,PADDLE POP ICY BLAST,0.00000,GST,0.00000,2.00000,False,1.000000,False,0,9300830061907,CONFECTIONERY,PADDL,JB Metro,,,,,Standard,,1765346,
PAN PASAND,PAN PASAND,0.00000,GST,0.00000,6.99000,False,1.000000,False,0,8901183014766,CONFECTIONERY,PAN P,JB Metro,,,,,Standard,,1765347,
PECKISH CHEDDAR CHEESE,PECKISH CHEDDAR CHEESE,0.00000,GST,0.00000,2.75000,False,1.000000,False,0,9310288712511,CONFECTIONERY,PECKI,JB Metro,,,,,Standard,,1765349,
POCKY CHOCOLATE,POCKY CHOCOLATE,1.27000,GST,1.39700,1.99000,False,0.297990,False,0,8851019710143,CONFECTIONERY,POCKY,Coles,,,,,Standard,,1765350,
POCKY STRAWBERRY FLAVOUR,POCKY STRAWBERRY FLAVOUR,1.50000,GST,1.65000,1.99000,False,0.170850,False,0,8851019710150,CONFECTIONERY,POCKY,JB Metro,,,,,Standard,,1765351,
PODS MARS,PODS MARS,3.05000,GST,3.35500,4.99000,False,0.327660,False,0,9300682047913,CONFECTIONERY,PODS,JB Metro,,,,,Standard,,1765352,
PODS SNICKERS,PODS SNICKERS,3.05000,GST,3.35500,4.99000,False,0.327660,False,0,9300682047944,CONFECTIONERY,PODS,JB Metro,,,,,Standard,,1765353,
QUICK EZE WALCO,QUICK EZE WALCO,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,93684309,CONFECTIONERY,QUICK,JB Metro,,,,,Standard,,1765355,
RED PAN MASALA,RED PAN MASALA,0.00000,GST,0.00000,2.99000,False,1.000000,False,0,685441010483,CONFECTIONERY,RED P,JB Metro,,,,,Standard,,1765356,
SABUDANA CHAKRI,SABUDANA CHAKRI,0.00000,GST,0.00000,3.49000,False,1.000000,False,0,8904188607797,CONFECTIONERY,SABUD,JB Metro,,,,,Standard,,1765357,
SALTED CASHEWS,SALTED CASHEWS,0.00000,GST,0.00000,4.99000,False,1.000000,False,0,9310015311512,CONFECTIONERY,SALTE,JB Metro,,,,,Standard,,1765358,
SAURBHI RAISIN 200gm,SAURBHI RAISIN 200gm,2.08000,GST FREE,2.08000,3.25000,False,0.360000,False,0,8904188609364,CONFECTIONERY,SAURB,Shivom Enterprises,,,,,Standard,,1765359,
SESAME BALL DH,SESAME BALL DH,0.00000,GST,0.00000,2.99000,False,1.000000,False,0,8904011504118,CONFECTIONERY,SESAM,JB Metro,,,,,Standard,,1765360,
SESAME SNAPS 40G,SESAME SNAPS 40G,0.75000,GST,0.82500,1.25000,False,0.340000,False,0,9310560015491,CONFECTIONERY,SESAM,JB Metro,,,,,Standard,,1765361,
SKITTLES,SKITTLES,0.00000,GST,0.00000,4.25000,False,1.000000,False,0,9300613107778,CONFECTIONERY,SKITT,JB Metro,,,,,Standard,,1765362,
SKITTLES FRUIT BOX 45G,SKITTLES FRUIT BOX 45G,0.96000,GST,1.05600,2.50000,False,0.577600,False,0,93543217,CONFECTIONERY,SKITT,JB Metro,,,,,Standard,,1765363,
SMITHS ORIGINAL 170G,SMITHS ORIGINAL 170G,3.62700,GST,3.98970,5.90000,False,0.323780,False,0,9310015241888,CONFECTIONERY,SMITH,JB Metro,,,,,Standard,,1765364,
SNICKERS 50G,SNICKERS 50G,1.00000,GST FREE,1.00000,2.00000,False,0.500000,False,0,9300682052825,CONFECTIONERY,SNICK,JB Metro,,,,,Standard,,1765365,
SNICKERS FUN SIZE,SNICKERS FUN SIZE,0.00000,GST,0.00000,4.50000,False,1.000000,False,0,930068205286,CONFECTIONERY,SNICK,JB Metro,,,,,Standard,,1765366,
SOOTHERS HONEY AND LEMON,SOOTHERS HONEY AND LEMON,1.15000,GST,1.26500,1.99000,False,0.364320,False,0,93625876,CONFECTIONERY,SOOTH,JB Metro,,,,,Standard,,1765367,
STARBURST BABIES 180G,STARBURST BABIES 180G,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,9300682017428,CONFECTIONERY,STARB,JB Metro,,,,,Standard,,1765368,
STARBURST FRUIT CHEWS 165G,STARBURST FRUIT CHEWS 165G,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,9300613114028,CONFECTIONERY,STARB,JB Metro,,,,,Standard,,1765369,
STARBURST PARTY MIX 180G,STARBURST PARTY MIX 180G,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,9300682034081,CONFECTIONERY,STARB,JB Metro,,,,,Standard,,1765370,
STARBURST SNAKES 180G,STARBURST SNAKES 180G,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,9300682017442,CONFECTIONERY,STARB,JB Metro,,,,,Standard,,1765371,
TIC TAC GUM WATERMELON,TIC TAC GUM WATERMELON,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,93552493,CONFECTIONERY,TIC T,JB Metro,,,,,Standard,,1765373,
TIC TAC MINT,TIC TAC MINT,0.00000,GST,0.00000,2.50000,False,1.000000,False,0,93553117,CONFECTIONERY,TIC T,JB Metro,,,,,Standard,,1765374,
TIC TAC PEPPERMINT,TIC TAC PEPPERMINT,1.43000,GST,1.57300,2.50000,False,0.370800,False,0,93513265,CONFECTIONERY,TIC T,JB Metro,,,,,Standard,,1765375,
TIC TAC SPEARMINT GUM,TIC TAC SPEARMINT GUM,0.00000,GST,0.00000,3.00000,False,1.000000,False,0,93552479,CONFECTIONERY,TIC T,JB Metro,,,,,Standard,,1765376,
TNCC PARTY MIX 180G,TNCC PARTY MIX 180G,1.72000,GST,1.89200,3.49000,False,0.457880,False,0,9310434011529,CONFECTIONERY,TNCC,JB Metro,,,,,Standard,,1765377,
TNCC SNAKES 200G,TNCC SNAKES 200G,1.72000,GST,1.89200,3.49000,False,0.457880,False,0,9310434000394,CONFECTIONERY,TNCC,JB Metro,,,,,Standard,,1765378,
TOBLERONE MILK 50G,TOBLERONE MILK 50G,0.00000,GST,0.00000,2.50000,False,1.000000,False,0,76145513,CONFECTIONERY,TOBLE,JB Metro,,,,,Standard,,1765379,
TURKISH DELIGHT 55G FRYS,TURKISH DELIGHT 55G FRYS,0.00000,GST,0.00000,2.00000,False,1.000000,False,0,9300617320289,CONFECTIONERY,TURKI,JB Metro,,,,,Standard,,1765380,
TWIX,TWIX,0.81000,GST,0.89100,2.00000,False,0.554500,False,0,9300682051385,CONFECTIONERY,TWIX,JB Metro,,,,,Standard,,1765381,
UNCLE TOBYS OATS,UNCLE TOBYS OATS,0.00000,GST,0.00000,6.99000,False,1.000000,False,0,930060506269,CONFECTIONERY,UNCLE,JB Metro,,,,,Standard,,1765382,
WATERMELON BURST 32G,WATERMELON BURST 32G,1.39000,GST,1.52900,2.49000,False,0.385940,False,0,93557887,CONFECTIONERY,WATER,JB Metro,,,,,Standard,,1765383,
WEIS MANGO,WEIS MANGO,2.33000,GST,2.56300,3.85000,False,0.334290,False,0,93256858,CONFECTIONERY,WEIS,JB Metro,,,,,Standard,,1765384,
WHIT ALMOND SLAB,WHIT ALMOND SLAB,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,94314243,CONFECTIONERY,WHIT,JB Metro,,,,,Standard,,1765385,
WHITTAKERS PEANUT SLAB 50G,WHITTAKERS PEANUT SLAB 50G,0.00000,GST,0.00000,2.00000,False,1.000000,False,0,94314212,CONFECTIONERY,WHITT,JB Metro,,,,,Standard,,1765386,
WONKA NERD ROPE 60G,WONKA NERD ROPE 60G,0.00000,GST,0.00000,1.49000,False,1.000000,False,0,79200111250,CONFECTIONERY,WONKA,JB Metro,,,,,Standard,,1765387,
WONKA NERDS,WONKA NERDS,0.00000,GST,0.00000,2.50000,False,1.000000,False,0,9300605247888,CONFECTIONERY,WONKA,JB Metro,,,,,Standard,,1765388,
WONKA NERDS NEON 45,WONKA NERDS NEON 45,0.00000,GST,0.00000,2.50000,False,1.000000,False,0,9300605247895,CONFECTIONERY,WONKA,JB Metro,,,,,Standard,,1765389,
ZAPPO GRAPE 26G,ZAPPO GRAPE 26G,0.40000,GST,0.44000,1.25000,False,0.648000,False,0,9318082065543,CONFECTIONERY,ZAPPO,JB Metro,,,,,Standard,,1765390,
ZAPPO WATERMELON 26G,ZAPPO WATERMELON 26G,0.40000,GST,0.44000,1.00000,False,0.560000,False,0,9327776016655,CONFECTIONERY,ZAPPO,JB Metro,,,,,Standard,,1765391,
ZAPPO FRUIT CHEWS COLA,ZAPPO FRUIT CHEWS COLA,0.00000,GST,0.00000,1.00000,False,1.000000,False,0,9327776010165,CONFECTIONERY,ZAPPO,JB Metro,,,,,Standard,,1765392,
ZAPPO STRAWBERRY,ZAPPO STRAWBERRY,0.00000,GST,0.00000,1.00000,False,1.000000,False,0,9318082065550,CONFECTIONERY,ZAPPO,JB Metro,,,,,Standard,,1765393,
BEN & JERRY STRAWBERRY CHEESEC,BEN & JERRY STRAWBERRY CHEESECAKE,7.23000,GST,7.95300,12.95000,False,0.385870,False,0,076840055364,Dairy,BEN &,JB Metro,,,,,Standard,,1765395,
BEN & JERRY SWEET CREAM & COOK,BEN & JERRY SWEET CREAM & COOKIES,0.00000,GST FREE,0.00000,12.95000,False,1.000000,False,0,076840120536,Dairy,BEN &,JB Metro,,,,,Standard,,1765396,
BLUE RIBBON CHOCLATE,BLUE RIBBON CHOCLATE,5.04000,GST,5.54400,8.99000,False,0.383310,False,0,9300830042517,Dairy,BLUE,JB Metro,,,,,Standard,,1765397,
CALYPSE STRAWBERRY LEMONADE,CALYPSE STRAWBERRY LEMONADE,0.00000,GST FREE,0.00000,4.25000,False,1.000000,False,0,79581995111,Dairy,CALYP,JB Metro,,,,,Standard,,1765398,
COCA COLA 500ML,COCA COLA 500ML,1.46000,GST,1.60600,2.99000,False,0.462880,False,0,9300675001465,Drinks,COCA,JB Metro,,,,,Standard,,1765399,
CRANK+ CHOC CARAMEL 55G,CRANK+ CHOC CARAMEL 55G,0.00000,GST FREE,0.00000,3.99000,False,1.000000,False,0,9346657000200,Dairy,CRANK,JB Metro,,,,,Standard,,1765400,
DAIRY FARMER LACTOSE FREE FC M,DAIRY FARMER LACTOSE FREE FC MILK 1LTR,0.00000,GST FREE,0.00000,2.99000,False,1.000000,False,0,9341650009991,Dairy,DAIRY,JB Metro,,,,,Standard,,1765401,
DAIRY FARMER LITE WHITE 1L,DAIRY FARMER LITE WHITE 1L,1.93000,GST FREE,1.93000,2.95000,False,0.345760,False,0,9310199014445,Dairy,DAIRY,JB Metro,,,,,Standard,,1765402,
DAIRY FARMER LITE WHITE 2L,DAIRY FARMER LITE WHITE 2L,4.50000,GST FREE,4.50000,4.90000,False,0.081630,False,0,9310199013745,Dairy,DAIRY,JB Metro,,,,,Standard,,1765403,
DAIRY FARMER WHOLE MILK 1L,DAIRY FARMER WHOLE MILK 1L,1.93000,GST FREE,1.93000,2.60000,False,0.257690,False,0,9310199014452,Dairy,DAIRY,JB Metro,,,,,Standard,,1765404,
DAIRY FARMER WHOLE MILK 2L,DAIRY FARMER WHOLE MILK 2L,4.00000,GST FREE,4.00000,4.80000,False,0.166670,False,0,9310199012717,Dairy,DAIRY,JB Metro,,,,,Standard,,1765405,
DAIRY FARMERS CHOC 500ML,DAIRY FARMERS CHOC 500ML,0.00000,GST FREE,0.00000,4.50000,False,1.000000,False,0,931023295985,Dairy,DAIRY,JB Metro,,,,,Standard,,1765406,
DAIRY FARMERS CHOCOLATE MILK 5,DAIRY FARMERS CHOCOLATE MILK 500ML,0.00000,GST FREE,0.00000,3.80000,False,1.000000,False,0,9310232957593,Dairy,DAIRY,JB Metro,,,,,Standard,,1765407,
DAIRY FARMERS CLASSIC MILK 300,DAIRY FARMERS CLASSIC MILK 300ML,0.00000,GST FREE,0.00000,2.49000,False,1.000000,False,0,931023295757,Dairy,DAIRY,Lion Diary,,,,,Standard,,1765408,
DAIRY FARMERS FULL CREAM,DAIRY FARMERS FULL CREAM,3.18000,GST FREE,3.18000,4.00000,False,0.205000,False,0,9310199011901,Dairy,DAIRY,Lion Diary,,,,,Standard,,1765409,
DAIRY FARMERS LITE 3 LITRES,DAIRY FARMERS LITE 3 LITRES,0.00000,GST FREE,0.00000,6.18000,False,1.000000,False,0,9310199011925,Dairy,DAIRY,Lion Diary,,,,,Standard,,1765410,
DAIRY FARMERS STR 500ML,DAIRY FARMERS STR 500ML,0.00000,GST FREE,0.00000,2.99000,False,1.000000,False,0,9310232959863,Dairy,DAIRY,Lion Diary,,,,,Standard,,1765411,
DARE ESPRESSO ICED COFFEE,DARE ESPRESSO ICED COFFEE,0.00000,GST FREE,0.00000,4.00000,False,1.000000,False,0,9310232957494,Dairy,DARE,Lion Diary,,,,,Standard,,1765412,
DARE ICED COFFEE ESPRESSO 500M,DARE ICED COFFEE ESPRESSO 500ML,0.00000,GST FREE,0.00000,3.80000,False,1.000000,False,0,9310295081068,Dairy,DARE,Lion Diary,,,,,Standard,,1765413,
DARE ICED COFFEE MOCHA 500ML,DARE ICED COFFEE MOCHA 500ML,0.00000,GST FREE,0.00000,3.80000,False,1.000000,False,0,9310199080808,Dairy,DARE,Lion Diary,,,,,Standard,,1765414,
DEVONDALE BUTTER,DEVONDALE BUTTER,3.20000,GST FREE,3.20000,4.99000,False,0.358720,False,0,9300639604992,Dairy,DEVON,Lion Diary,,,,,Standard,,1765415,
DEVONDALE CREAMY 200ML,DEVONDALE CREAMY 200ML,0.00000,GST FREE,0.00000,1.75000,False,1.000000,False,0,9363910,Dairy,DEVON,Lion Diary,,,,,Standard,,1765416,
DEVONDALE F/CREAM MILK 1L,DEVONDALE F/CREAM MILK 1L,2.09000,GST FREE,2.09000,3.99000,False,0.476190,False,0,9300639500041,Dairy,DEVON,Lion Diary,,,,,Standard,,1765417,
DEVONDALE SKIM MILK 1L,DEVONDALE SKIM MILK 1L,0.00000,GST FREE,0.00000,2.75000,False,1.000000,False,0,9300639400013,Dairy,DEVON,Lion Diary,,,,,Standard,,1765418,
DEVONDALE UNSALTED BUTTER 250G,DEVONDALE UNSALTED BUTTER 250G,0.00000,GST FREE,0.00000,5.00000,False,1.000000,False,0,9300639605012,Dairy,DEVON,Lion Diary,,,,,Standard,,1765419,
GOLDEN GAYTIME KRISPY KREME,GOLDEN GAYTIME KRISPY KREME,0.00000,GST FREE,0.00000,3.75000,False,1.000000,False,0,9300830054244,Dairy,GOLDE,Metro Icecream,,,,,Standard,,1765421,
GOLDEN GAYTIME VIOLET CRUMBLE,GOLDEN GAYTIME VIOLET CRUMBLE,0.00000,GST FREE,0.00000,3.75000,False,1.000000,False,0,9300830055197,Dairy,GOLDE,Metro Icecream,,,,,Standard,,1765422,
HAPPY COW 140G,HAPPY COW 140G,0.00000,GST FREE,0.00000,3.75000,False,1.000000,False,0,9066085111001,Dairy,HAPPY,Metro Icecream,,,,,Standard,,1765423,
MAGNUM DAIRY FREE ALMOND,MAGNUM DAIRY FREE ALMOND,2.55000,GST FREE,2.55000,4.40000,False,0.420450,False,0,8714100658277,Dairy,MAGNU,Metro Icecream,,,,,Standard,,1765424,
MAGNUM RASPERRY PANNA COTTA,MAGNUM RASPERRY PANNA COTTA,0.00000,GST FREE,0.00000,4.70000,False,1.000000,False,0,9300830057498,Dairy,MAGNU,Metro Icecream,,,,,Standard,,1765425,
MAGNUM-WHITE,MAGNUM-WHITE,0.00000,GST FREE,0.00000,4.49000,False,1.000000,False,0,9300830025367,Dairy,MAGNU,Metro Icecream,,,,,Standard,,1765426,
MAKHANI WHIPPED BUTTER,MAKHANI WHIPPED BUTTER,0.00000,GST FREE,0.00000,4.99000,False,1.000000,False,0,9352348000862,Dairy,MAKHA,All Asian Foods,,,,,Standard,,1765427,
MONSTER PIPELINE PUNCH,MONSTER PIPELINE PUNCH,0.00000,GST,0.00000,4.50000,False,1.000000,False,0,9342866000772,Drinks,MONST,TSDA,,,,,Standard,,1765428,
MOO CHOCOLATE MILK,MOO CHOCOLATE MILK,0.00000,GST FREE,0.00000,1.50000,False,1.000000,False,0,93639064,Dairy,MOO C,TSDA,,,,,Standard,,1765429,
SAI SHREE YOGURT 1 KG,SAI SHREE YOGURT 1 KG,4.05000,GST FREE,4.05000,5.99000,False,0.323870,False,0,9352038000103,Dairy,SAI S,Sai Shree,,,,,Standard,,1765434,
SAI SHREE YOGURT 2 KG,SAI SHREE YOGURT 2 KG,6.55000,GST FREE,6.55000,9.99000,False,0.344340,False,0,9352038000110,Dairy,SAI S,All Asian Foods,,,,,Standard,,1765435,
SHARMA MANGO LASSI,SHARMA MANGO LASSI,2.90000,GST,3.19000,4.40000,False,0.275000,False,0,9325420000111,Dairy,SHARM,All Asian Foods,,,,,Standard,,1765436,
SHREE GANESHA FOODS DOSA IDLI 2kg,SHREE GANESHA FOODS DOSA IDLI BATTER 2KG,10.90000,GST,11.99000,15.00000,False,0.200670,False,0,806809031777,Dairy,SHREE,Shree Ganesha,,,,,Standard,,1765438,
SHREE GANESHA YOGURT 1 KG,SHREE GANESHA YOGURT 1 KG,4.99000,GST FREE,4.99000,8.00000,False,0.376250,False,0,806809031845,Dairy,SHREE GANESHA FOODS,Shree Ganesha,,,,,Standard,,1765440,
SHREE GANESHA YOGURT 2 KG,SHREE GANESHA YOGURT 2 KG,7.99000,GST FREE,7.99000,11.99000,False,0.333610,False,0,806809031852,Dairy,SHREE GANESHA FOODS,Shree Ganesha,,,,,Standard,,1765441,
SOUR CREAM 250G DF REG,SOUR CREAM 250G DF REG,0.00000,GST FREE,0.00000,2.50000,False,1.000000,False,0,9300658405853,Dairy,SOUR,JB Metro,,,,,Standard,,1765443,
THICKENED CREAM 300ML,THICKENED CREAM 300ML,0.00000,GST FREE,0.00000,3.00000,False,1.000000,False,0,93203616,Dairy,THICK,JB Metro,,,,,Standard,,1765444,
UP & GO 500ML CHOC,UP & GO 500ML CHOC,0.00000,GST FREE,0.00000,4.40000,False,1.000000,False,0,9300652805994,Dairy,UP &,JB Metro,,,,,Standard,,1765445,
UP & GO CHOC ICE 350ML,UP & GO CHOC ICE 350ML,0.00000,GST FREE,0.00000,3.75000,False,1.000000,False,0,9300652015737,Dairy,UP &,JB Metro,,,,,Standard,,1765446,
UP & GO STRAWBERRY 250ML,UP & GO STRAWBERRY 250ML,0.00000,GST FREE,0.00000,2.50000,False,1.000000,False,0,9300652003505,Dairy,UP &,JB Metro,,,,,Standard,,1765447,
UP & GO VANILLA ICE 350ML,UP & GO VANILLA ICE 350ML,1.25000,GST,1.37500,3.75000,False,0.633330,False,0,9300652015751,Dairy,UP &,JB Metro,,,,,Standard,,1765448,
VITASOY SOY MILK 1L,VITASOY SOY MILK 1L,0.00000,GST FREE,0.00000,3.25000,False,1.000000,False,0,9310232100104,Dairy,VITAS,JB Metro,,,,,Standard,,1765450,
WESTERN STAR SALTED 250 GM,WESTERN STAR SALTED 250 GM,4.00000,GST FREE,4.00000,5.50000,False,0.272730,False,0,9310052181123,Dairy,WESTE,Coles,,,,,Standard,,1765451,
WESTERN STAR UNSALTED 250 GMS,WESTERN STAR UNSALTED 250 GMS,4.00000,GST FREE,4.00000,5.50000,False,0.272730,False,0,9310052120856,Dairy,WESTE,Coles,,,,,Standard,,1765452,
YOGURT 1 KG SHARMAS KITCHEN,YOGURT 1 KG SHARMAS KITCHEN,4.90000,GST,5.39000,7.50000,False,0.281330,False,0,9325420000067,Dairy,SHARM,All Asian Foods,,,,,Standard,,1765453,
YOGURT 2 KG SHARMAS KITCHEN,YOGURT 2 KG SHARMAS KITCHEN,8.80000,GST FREE,8.80000,9.80000,False,0.102040,False,0,9325420000074,Dairy,SHARM,All Asian Foods,,,,,Standard,,1765454,
YOGURT 500 GMS SHARMAS KITCHEN,YOGURT 500 GMS SHARMAS KITCHEN,2.05000,GST,2.25500,5.00000,False,0.549000,False,0,9325420000050,Dairy,SHARM,All Asian Foods,,,,,Standard,,1765455,
7 UP 600ML BOTTLE,7 UP 600ML BOTTLE,2.79000,GST,3.06900,4.49000,False,0.316480,False,0,9313820000879,Drinks,7 UP,TSDA,,,,,Standard,,1765456,
7UP LEMONADE 1.25L,7UP LEMONADE 1.25L,1.82000,GST,2.00200,5.00000,False,0.599600,False,0,9313820004501,Drinks,7UP L,ASAHI,,,,,Standard,,1765457,
ACE SARSI,ACE SARSI,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,9556007075066,Drinks,ACE S,All Asian Foods,,,,,Standard,,1765458,
AGRUM BLOOD ORANGE 300ML BOTTL,AGRUM BLOOD ORANGE 300ML BOTTLE,0.00000,GST,0.00000,2.75000,False,1.000000,False,0,9315596002255,Drinks,AGRUM,All Asian Foods,,,,,Standard,,1765459,
APPLE & BLACKCURRANT JUICE 375,APPLE & BLACKCURRANT JUICE 375ML,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,9315596004068,Drinks,APPLE,All Asian Foods,,,,,Standard,,1765460,
APPLE JUICE 375ML,APPLE JUICE 375ML,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,9315596004044,Drinks,APPLE,All Asian Foods,,,,,Standard,,1765461,
ARIZONA BLUEBERRY ICED TEA,ARIZONA BLUEBERRY ICED TEA,0.00000,GST,0.00000,4.50000,False,1.000000,False,0,613008734602,Drinks,ARIZO,TSDA,,,,,Standard,,1765462,
ARIZONA ICED TEA LEMON,ARIZONA ICED TEA LEMON,2.46000,GST,2.70600,4.50000,False,0.398670,False,0,613008734640,Drinks,ARIZO,TSDA,,,,,Standard,,1765463,
ARIZONA ICED TEA PEACH,ARIZONA ICED TEA PEACH,2.95000,GST,3.24500,5.10000,False,0.363730,False,0,613008734664,Drinks,ARIZO,TSDA,,,,,Standard,,1765464,
ARIZONA ORIGINAL GREEN TEA WIT,ARIZONA ORIGINAL GREEN TEA WITH HONEY,2.95000,GST,3.24500,5.10000,False,0.363730,False,0,613008734626,Drinks,ARIZO,TSDA,,,,,Standard,,1765465,
ARIZONA POMOGRANATE GREEN TEA,ARIZONA POMOGRANATE GREEN TEA,3.05000,GST,3.35500,5.10000,False,0.342160,False,0,613008734688,Drinks,ARIZO,TSDA,,,,,Standard,,1765466,
BUNDABERG TROPICAL MANGO,BUNDABERG TROPICAL MANGO,1.45000,GST,1.59500,3.49000,False,0.542980,False,0,9311493003104,Drinks,BADAB,JB Metro,,,,,Standard,,1765467,
BADAM DRINK 180ML MTR,BADAM DRINK 180ML MTR,0.00000,GST,0.00000,2.00000,False,1.000000,False,0,8901042961217,Drinks,BADAM,TSDA,,,,,Standard,,1765468,
BADAM MILK DRINK 350ML SHARMA,BADAM MILK DRINK 350ML SHARMA,2.90000,GST,3.19000,4.40000,False,0.275000,False,0,9325420000159,Drinks,SHARM,asian foods,,,,,Standard,,1765469,
BARISTA BROS DO ESPRESSO,BARISTA BROS DO ESPRESSO,1.60000,GST,1.76000,3.49000,False,0.495700,False,0,9300675072335,Drinks,BARIS,TSDA,,,,,Standard,,1765470,
